PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,AGE,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS_Single,EDUCATION_GRADUATE,EDUCATION_OTHERS,EDUCATION_POST-GRADUATE,EDUCATION_PROFESSIONAL,EDUCATION_SSC,EDUCATION_UNDER GRADUATE,GENDER_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Approved_Flag_P2,Approved_Flag_P3,Approved_Flag_P4
10518,32,17,15,2,8,0.062,0.25,0.469,0.531,17,11,0.531,0.344,1,3,1,26,0,0,1,3,29,1,42,2,36,5,5,1,13,13,1,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,1,1,1,5,0,2,20,18,4,1,38,45000,89,0.469,0.118,0.712,0.51,1,0.809,1,0.0,1.0,0.0,1.0,6.293,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
15005,14,6,8,3,1,0.214,0.071,0.571,0.429,7,5,0.5,0.357,0,0,2,4,0,0,3,0,14,5,21,5,42,9,9,1,3,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,6,3,6,9,5,9,3,19,11,3,33,20000,50,0.571,0.429,0.822,0.904,1,0.892,1,0.556,0.5,0.556,0.5,18.188,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
35885,9,6,3,1,2,0.111,0.222,0.333,0.667,2,4,0.222,0.444,0,4,1,1,0,0,3,4,5,0,154,2,30,20,20,1,36,36,0,0,0,0,0,1,0,59,5,22,0,0,0,0,0,0,0,0,0,36,4,1,1,1,1,0,0,72,1,1,1,37,23000,147,0.333,0.5,0.886,0.641,1,0.82,1,0.0,1.0,0.0,1.0,15.592,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
39382,14,7,7,1,0,0.071,0.0,0.5,0.5,2,1,0.143,0.071,0,1,5,2,0,1,3,2,12,2,164,5,14,32,12,11,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,14,0,0,5,1,1,140,2,2,0,36,20000,78,0.5,0.5,0.894,0.292,1,0.951,1,1.0,0.0,0.2,0.0,53.79,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
38530,16,9,7,1,0,0.062,0.0,0.438,0.562,4,2,0.25,0.125,0,1,1,9,0,1,3,3,13,1,179,4,43,31,11,7,89,89,0,1,1,0,89,5,4,90,10,24,0,0,0,0,0,0,0,0,0,89,16,3,1,2,7,0,3,2,8,2,2,44,18000,92,0.438,0.25,0.73,0.278,1,0.76,1,0.0,0.5,0.0,0.333,43.02,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
32371,12,0,12,6,0,0.5,0.0,1.0,0.0,11,0,0.917,0.0,1,1,1,3,0,1,1,2,10,5,15,3,34,8,4,2,27,27,1,2,1,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,4,3,4,3,1,2,1,28,14,8,34,35000,250,1.0,0.545,0.919,0.952,1,0.967,1,0.5,0.75,0.333,0.75,6.599,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26736,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,0,0,1,0,0,0,1,0,3,1,46,5,46,18,16,3,29,29,0,0,0,0,0,0,0,32,5,11,0,0,0,0,0,0,0,0,0,29,13,3,0,2,6,2,6,163,8,2,0,26,30000,107,1.0,1.0,1.214,0.93,1,0.938,1,0.333,0.0,0.333,0.0,18.508,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
13678,6,0,6,0,0,0.0,0.0,1.0,0.0,1,0,0.167,0.0,0,1,4,0,0,0,1,1,5,0,63,7,43,25,10,4,18,17,0,1,1,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,34,22,4,6,7,1,2,29,8,5,1,34,24000,65,1.0,0.0,0.628,0.69,1,0.818,1,0.5,0.667,0.143,0.182,9.737,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
42012,20,15,5,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,2,0,1,0,5,0,2,17,3,12,56,13,50,30,2,33,53,22,4,10,6,11,11,2,0,93,12,29,0,0,0,0,0,0,0,0,0,11,5,2,0,0,1,0,0,22,1,1,1,55,75000,308,0.25,0.0,0.752,0.048,1,0.645,1,0.0,0.0,0.0,0.0,8.486,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
19176,4,2,2,0,0,0.0,0.0,0.5,0.5,1,1,0.25,0.25,1,0,1,1,0,0,2,0,4,0,142,10,339,3,3,1,29,29,1,1,0,29,29,0,0,33,4,11,0,0,0,0,0,0,0,0,0,29,6,2,0,0,4,0,3,298,3,0,0,44,41000,79,0.5,0.0,0.907,0.0,1,0.907,1,0.0,0.0,0.0,0.0,21.964,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
26190,20,13,7,1,2,0.05,0.1,0.35,0.65,5,2,0.25,0.1,2,1,2,5,9,0,2,10,10,1,208,2,65,27,2,6,900,900,2,2,0,35,35,5,4,12,4,10,0,0,0,0,0,0,0,0,0,4,38,10,2,9,10,1,8,1,24,6,2,45,46000,116,0.35,0.2,0.72,0.946,1,0.815,1,0.125,0.222,0.1,0.2,20.524,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
36519,11,7,4,0,2,0.0,0.182,0.364,0.636,2,2,0.182,0.182,2,0,1,1,8,0,1,8,3,0,41,7,62,3,1,3,3,3,3,3,0,3,3,0,0,101,16,35,0,0,0,0,0,0,0,0,0,3,7,1,0,1,1,0,0,318,4,0,0,42,28900,130,0.364,0.0,0.831,0.464,1,0.759,1,0.0,0.0,0.0,0.0,14.834,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
14311,10,2,8,2,1,0.2,0.1,0.8,0.2,6,1,0.6,0.1,0,0,1,2,2,2,2,4,6,1,101,5,17,21,10,2,29,29,0,1,1,0,29,0,0,109,25,50,0,0,0,0,0,0,0,0,0,29,10,1,0,1,3,0,0,0,5,1,1,30,30000,116,0.8,0.333,0.927,0.443,1,0.399,1,0.0,0.0,0.0,0.0,17.867,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26821,15,5,10,4,1,0.267,0.067,0.667,0.333,8,4,0.533,0.267,0,2,5,4,1,0,3,3,12,0,39,4,41,23,23,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,24,6,13,3,1,3,4,17,7,2,33,33000,47,0.667,0.5,0.874,0.859,1,0.809,1,0.333,0.462,0.333,0.25,14.686,1,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
12765,12,5,7,0,0,0.0,0.0,0.583,0.417,1,1,0.083,0.083,2,1,1,2,2,0,1,6,6,5,208,8,45,35,1,54,299,238,8,14,6,299,299,54,45,69,15,34,0,0,0,0,0,0,0,0,0,89,10,1,0,0,4,0,0,846,0,0,0,49,62200,251,0.583,0.0,0.807,0.918,1,0.0,1,0.0,0.0,0.0,0.0,7.643,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
16509,14,7,7,5,1,0.357,0.071,0.5,0.5,8,6,0.571,0.429,1,0,1,4,0,0,5,1,13,4,37,1,76,35,3,2,86,86,1,1,0,86,86,1,1,3,1,1,0,0,0,0,0,0,0,0,0,86,32,9,5,5,17,6,13,6,19,12,4,31,29500,125,0.5,0.625,0.62,0.834,1,0.885,1,0.462,1.0,0.353,0.556,5.671,0,0,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True
50350,15,11,4,1,2,0.067,0.133,0.267,0.733,3,3,0.2,0.2,2,1,3,0,8,1,2,10,5,0,188,4,42,35,1,27,33,33,6,12,6,33,33,4,0,33,4,10,0,0,0,0,0,0,0,0,0,3,21,1,0,0,7,0,0,2,5,3,3,44,20000,122,0.267,0.333,0.687,0.62,1,0.518,1,0.0,0.0,0.0,0.0,12.651,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
21842,28,18,10,3,2,0.107,0.071,0.357,0.643,6,5,0.214,0.179,2,0,1,10,10,0,2,10,18,5,43,2,67,8,4,2,11,11,1,2,1,11,11,0,0,10,5,10,0,0,0,0,0,0,0,0,0,11,28,8,3,7,15,6,10,45,18,10,1,39,30000,204,0.357,0.5,0.633,0.946,1,0.716,1,0.6,0.429,0.4,0.375,17.181,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
19115,4,1,3,2,0,0.5,0.0,0.75,0.25,2,0,0.5,0.0,1,1,1,1,0,0,1,1,3,0,65,2,56,17,17,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,0,0,3,3,3,3,8,8,5,46,23000,92,0.75,1.0,0.786,0.0,1,1.0,1,1.0,0.0,1.0,0.0,2.845,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
10858,40,32,8,5,5,0.125,0.125,0.2,0.8,11,9,0.275,0.225,3,0,1,0,29,0,2,33,7,8,89,3,28,31,16,5,77,26,0,0,0,0,0,2,1,24,2,3,0,0,0,0,0,0,0,0,0,26,6,1,0,0,3,2,3,38,5,4,1,38,15000,64,0.2,0.455,0.982,0.861,1,0.945,1,0.667,0.0,0.667,0.0,53.148,1,0,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False
11084,12,3,9,0,0,0.0,0.0,0.75,0.25,3,1,0.25,0.083,5,0,1,2,0,1,2,6,6,6,38,7,50,26,26,1,15,15,0,0,0,0,0,0,0,48,18,38,0,0,0,0,0,0,0,0,0,15,17,3,1,1,6,2,3,43,6,4,3,29,25000,126,0.75,0.0,0.832,0.678,1,0.982,1,0.667,1.0,0.333,0.333,6.472,0,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
40361,30,16,14,1,2,0.033,0.067,0.467,0.533,6,5,0.2,0.167,1,6,1,15,0,0,3,6,24,5,100,5,37,19,16,4,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,3,0,0,5,0,3,198,6,0,0,36,22000,30,0.467,0.167,0.597,0.034,1,0.811,1,0.0,0.0,0.0,0.0,35.727,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
32548,7,3,4,0,0,0.0,0.0,0.571,0.429,0,0,0.0,0.0,0,1,1,3,0,0,1,1,6,1,53,12,61,22,1,7,86,55,1,2,1,3,10,5,2,7,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,375,0,0,0,51,45000,302,0.571,0.0,0.585,0.0,1,0.783,1,0.0,0.0,0.0,0.0,2.388,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
33939,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,2,0,37,18,64,31,22,6,56,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,1,0,0,5,3,3,3,4,4,1,31,18000,66,1.0,0.0,0.682,0.0,1,0.809,1,1.0,0.0,0.6,0.0,13.173,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
18336,16,9,7,1,0,0.062,0.0,0.438,0.562,2,3,0.125,0.188,0,1,1,6,3,1,2,7,9,2,155,3,60,24,3,9,49,20,2,4,2,20,20,1,0,4,0,4,0,0,0,0,0,0,0,0,0,20,20,1,0,0,5,2,3,91,3,2,1,36,18500,42,0.438,0.5,0.904,0.794,1,0.915,1,0.667,0.0,0.4,0.0,13.14,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
49205,14,7,7,0,0,0.0,0.0,0.5,0.5,2,1,0.143,0.071,0,1,3,5,1,0,4,2,12,0,46,7,55,23,4,6,72,25,2,2,0,56,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,25,44,3,0,1,20,1,1,17,16,7,2,57,10,399,0.5,0.0,0.508,0.172,1,0.527,1,1.0,0.0,0.05,0.0,83672.1,1,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
39021,13,3,10,4,1,0.308,0.077,0.769,0.231,6,2,0.462,0.154,4,1,2,4,0,0,1,1,12,5,42,3,58,4,4,1,3,3,1,1,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,24,4,1,2,9,0,4,32,11,4,4,33,15000,130,0.769,0.667,0.692,0.926,1,0.812,1,0.0,0.5,0.0,0.25,16.308,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
30158,17,15,2,0,0,0.0,0.0,0.118,0.882,2,0,0.118,0.0,1,0,1,0,15,0,1,15,2,0,33,7,54,30,28,5,73,21,0,0,0,0,0,3,1,7,5,7,0,0,0,0,0,0,0,0,0,12,5,2,0,2,3,2,3,16,5,2,2,34,28000,78,0.118,0.0,0.937,0.997,1,0.929,1,0.667,0.0,0.667,0.0,12.145,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
11670,9,3,6,0,0,0.0,0.0,0.667,0.333,1,1,0.111,0.111,0,0,6,1,1,0,1,1,8,0,54,9,37,19,1,32,63,33,5,19,14,63,63,10,3,5,0,0,0,0,0,0,0,0,0,0,0,33,32,19,2,4,2,2,2,32,14,8,3,31,35000,27,0.667,0.0,0.441,0.32,1,0.847,1,1.0,0.5,1.0,0.105,9.478,1,0,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False
50409,13,5,8,1,1,0.077,0.077,0.615,0.385,1,1,0.077,0.077,1,3,2,0,2,2,3,8,5,1,121,2,55,24,17,2,21,21,0,0,0,0,0,0,0,68,8,20,0,0,0,0,0,0,0,0,0,21,20,2,0,0,8,1,1,2,7,7,7,45,35000,48,0.615,1.0,0.583,0.677,1,0.239,1,1.0,0.0,0.125,0.0,18.185,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
24224,32,14,18,6,0,0.188,0.0,0.562,0.438,8,0,0.25,0.0,11,6,3,2,18,0,2,25,7,1,223,2,35,35,14,4,900,900,0,0,0,0,0,3,2,125,16,43,0,0,0,0,0,0,0,0,0,60,29,10,1,3,5,2,2,2,10,6,4,49,30000,181,0.562,0.75,0.885,0.552,1,1.0,1,1.0,0.333,0.4,0.1,4.254,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
48236,9,1,8,8,1,0.889,0.111,0.889,0.111,9,1,1.0,0.111,1,0,1,4,0,0,2,1,8,2,8,3,50,3,3,1,8,8,1,1,0,8,8,0,0,11,11,11,0,0,0,0,0,0,0,0,0,8,18,4,2,4,6,5,6,3,18,11,4,25,30000,102,0.889,0.889,0.645,0.603,1,0.969,1,0.833,0.5,0.833,0.5,2.759,0,0,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3619,5,2,3,0,1,0.0,0.2,0.6,0.4,0,1,0.0,0.2,0,1,1,2,0,0,1,1,4,0,160,12,25,17,3,12,93,5,2,6,4,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,2,0,0,6,3,3,2,41,16000,105,0.6,0.0,0.275,0.603,1,0.352,1,0.0,0.0,0.0,0.0,6.418,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
10153,19,11,8,1,0,0.053,0.0,0.421,0.579,3,3,0.158,0.158,1,3,6,0,3,4,3,10,9,0,175,5,51,35,2,14,89,29,1,2,1,18,18,4,1,25,0,3,0,0,0,0,0,0,0,0,0,18,23,5,0,0,7,4,4,4,7,7,1,44,18000,221,0.421,0.333,0.906,0.695,1,0.972,1,1.0,0.0,0.571,0.0,33.157,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
43355,14,5,9,1,0,0.071,0.0,0.643,0.357,6,2,0.429,0.143,0,2,2,8,0,0,2,2,12,0,102,5,30,15,5,6,9,9,1,3,2,9,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,13,4,3,3,2,1,1,14,7,4,3,44,35000,51,0.643,0.167,0.771,0.403,1,0.881,1,1.0,1.0,0.5,0.75,10.524,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
37545,7,1,6,0,0,0.0,0.0,0.857,0.143,2,0,0.286,0.0,0,0,6,0,0,0,1,0,7,0,38,7,11,17,15,3,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,11,0,1,5,0,0,1,4,2,2,32,15000,66,0.857,0.0,0.795,0.485,1,0.936,1,0.0,0.0,0.0,0.0,67.81,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
12311,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,1,1,1,2,0,30,14,56,20,4,13,26,26,1,4,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,1,0,0,29,1,1,1,29,40000,220,1.0,0.0,0.775,0.44,1,0.673,1,0.0,0.0,0.0,0.0,2.817,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
42182,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,0,0,0,1,0,2,0,39,6,62,32,13,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,0,0,1,0,1,195,1,0,0,35,20000,306,1.0,0.0,0.944,0.731,1,0.965,1,0.0,0.0,0.0,0.0,11.026,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
3885,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,0,1,0,0,0,1,0,2,0,11,3,64,9,9,1,11,11,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,3,4,1,1,1,28,6,4,3,24,80000,41,1.0,0.5,1.0,1.0,1,1.0,1,1.0,0.75,1.0,0.6,0.651,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
14533,15,5,10,1,1,0.067,0.067,0.667,0.333,7,1,0.467,0.067,0,2,1,8,1,0,2,3,12,1,100,6,73,31,8,6,118,26,0,2,2,0,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,19,5,1,2,9,1,2,86,5,3,2,28,25000,47,0.667,0.143,0.766,0.82,1,0.848,1,0.5,0.5,0.111,0.2,15.133,1,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
5430,27,12,15,1,0,0.037,0.0,0.556,0.444,5,3,0.185,0.111,2,2,3,19,0,0,2,2,25,1,41,2,53,32,32,1,26,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,38,20,3,10,3,0,1,2,13,5,4,29,40000,16,0.556,0.2,0.752,0.342,1,0.915,1,0.0,0.3,0.0,0.15,21.124,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24034,38,25,13,2,0,0.053,0.0,0.342,0.658,5,1,0.132,0.026,1,2,4,0,16,0,4,26,12,12,86,2,25,24,24,1,3,3,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,3,35,8,0,1,6,1,3,22,9,6,4,30,30000,75,0.342,0.4,0.748,0.928,1,0.744,1,0.333,0.0,0.167,0.0,67.688,1,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
8230,11,6,5,1,0,0.091,0.0,0.455,0.545,1,0,0.091,0.0,1,2,1,0,1,1,3,6,5,3,84,2,22,33,1,10,87,25,5,7,2,56,87,3,1,2,0,0,0,0,0,0,0,0,0,0,0,24,16,3,0,0,8,1,1,1,5,5,4,35,15000,23,0.455,1.0,0.656,0.794,1,0.485,1,1.0,0.0,0.125,0.0,15.795,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
20358,40,30,10,3,9,0.075,0.225,0.25,0.75,12,13,0.3,0.325,2,1,1,16,17,0,2,20,20,3,95,4,53,9,6,2,24,24,0,2,2,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,16,3,0,1,8,2,4,161,6,2,0,33,40000,63,0.25,0.25,1.074,0.511,1,0.946,1,0.5,0.0,0.25,0.0,10.301,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
15695,13,3,10,1,2,0.077,0.154,0.769,0.231,4,2,0.308,0.154,0,1,1,5,0,0,1,6,7,5,56,4,25,19,6,4,19,19,0,2,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,1,0,0,2,0,0,30,5,5,5,28,8000,82,0.769,0.25,0.59,0.954,1,0.777,1,0.0,0.0,0.0,0.0,24.068,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
45206,13,5,8,4,3,0.308,0.231,0.615,0.385,8,3,0.615,0.231,0,4,1,3,0,0,3,4,9,2,102,3,54,22,22,1,120,120,0,0,0,0,0,1,1,34,4,10,0,0,0,0,0,0,0,0,0,120,18,1,0,0,6,2,5,0,12,7,4,40,60000,122,0.615,0.5,0.957,1.0,1,0.929,1,0.4,0.0,0.333,0.0,9.181,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
14104,24,10,14,7,3,0.292,0.125,0.583,0.417,9,6,0.375,0.25,4,1,2,12,0,1,2,6,18,6,215,1,38,25,23,2,4,4,0,0,0,0,0,0,0,54,5,11,0,0,0,0,0,0,0,0,0,4,11,3,0,0,5,3,3,66,3,3,1,35,53500,227,0.583,0.778,0.399,0.854,1,0.766,1,1.0,0.0,0.6,0.0,14.094,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1219,18,8,10,2,3,0.111,0.167,0.556,0.444,5,3,0.278,0.167,1,1,4,9,2,0,1,3,15,1,55,3,45,34,12,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,12,0,1,5,1,3,6,7,4,2,29,33000,107,0.556,0.4,0.448,0.569,1,0.807,1,0.333,0.0,0.2,0.0,9.642,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
3044,5,2,3,0,0,0.0,0.0,0.6,0.4,1,0,0.2,0.0,0,3,1,0,0,0,1,3,2,0,138,10,62,17,3,9,41,20,2,5,3,8,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,1,4,0,1,5,3,1,1,47,30000,186,0.6,0.0,0.708,0.975,1,0.829,1,0.0,0.0,0.0,0.0,8.19,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
2284,26,14,12,3,4,0.115,0.154,0.462,0.538,6,4,0.231,0.154,0,1,7,7,2,1,7,4,22,1,59,3,29,6,2,2,45,45,1,2,1,45,45,1,0,2,0,0,0,0,0,0,0,0,0,0,0,45,70,24,2,5,24,4,6,4,18,11,4,26,48000,53,0.462,0.5,0.997,1.332,1,0.87,1,0.667,0.4,0.167,0.083,30.335,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
14637,41,23,18,11,6,0.268,0.146,0.439,0.561,18,6,0.439,0.146,3,5,3,24,2,0,2,7,34,5,60,2,26,30,29,2,59,28,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,28,46,14,6,11,6,3,4,5,23,15,6,31,45000,90,0.439,0.611,0.64,0.908,1,1.0,1,0.75,0.545,0.5,0.429,6.537,1,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
13078,8,3,5,1,1,0.125,0.125,0.625,0.375,4,1,0.5,0.125,1,0,1,0,3,0,2,5,3,2,40,5,54,1,0,2,3,3,2,2,0,3,3,0,0,37,11,22,0,0,0,0,0,0,0,0,0,3,7,2,0,2,3,0,0,3,3,1,1,42,64000,187,0.625,0.25,0.887,0.257,1,0.85,1,0.0,0.0,0.0,0.0,10.969,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
19364,13,7,6,1,1,0.077,0.077,0.462,0.538,5,5,0.385,0.385,0,0,1,8,0,0,1,0,13,3,40,6,52,7,4,3,50,21,2,3,1,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,1,0,1,4,1,1,2,4,2,2,27,20000,152,0.462,0.2,0.193,0.937,1,0.241,1,1.0,0.0,0.25,0.0,6.636,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
39601,14,8,6,0,2,0.0,0.143,0.429,0.571,3,3,0.214,0.214,1,0,1,9,0,2,1,2,12,1,76,9,77,5,1,5,3,3,5,5,0,3,3,0,0,70,10,22,0,0,0,0,0,0,0,0,0,3,11,1,0,1,2,0,0,4,4,3,2,39,37000,130,0.429,0.0,0.712,0.0,1,0.556,1,0.0,0.0,0.0,0.0,5.773,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
